Slope_Pct,Aspect,Tri_Index,Node_Index,TinNod.xyz
1.795054936,338.1985905,2360,1183,"320610.22,2903348.82,214"
1.795054936,338.1985905,2360,979,"320610.22,2903048.82,219"
12.56538455,201.8014095,948,1182,"320310.22,2903648.82,217"
12.56538455,201.8014095,948,965,"320610.22,2903648.82,231"
12.56538455,201.8014095,948,465,"320310.22,2903948.82,252"
13.43709625,150.2551187,2358,702,"320010.22,2903648.82,237"
13.43709625,150.2551187,2358,1182,"320310.22,2903648.82,217"
13.43709625,150.2551187,2358,465,"320310.22,2903948.82,252"
4.384315479,351.2538377,1941,973,"320010.22,2903348.82,210"
4.384315479,351.2538377,1941,974,"320310.22,2903348.82,212"
4.384315479,351.2538377,1941,724,"320310.22,2903048.82,225"
5.70574759,276.7098368,1937,972,"319710.22,2903348.82,222"
5.70574759,276.7098368,1937,702,"320010.22,2903648.82,237"
5.70574759,276.7098368,1937,477,"319710.22,2903648.82,220"
11.18033989,243.4349488,1441,493,"320010.22,2903048.82,195"
11.18033989,243.4349488,1441,973,"320010.22,2903348.82,210"
11.18033989,243.4349488,1441,724,"320310.22,2903048.82,225"
5.374838499,262.8749837,1938,723,"319710.22,2903048.82,220"
5.374838499,262.8749837,1938,972,"319710.22,2903348.82,222"
5.374838499,262.8749837,1938,712,"319410.22,2903348.82,206"
3.590109871,338.1985905,1439,722,"319410.22,2903048.82,216"
3.590109871,338.1985905,1439,723,"319710.22,2903048.82,220"
3.590109871,338.1985905,1439,712,"319410.22,2903348.82,206"
2.40370085,146.3099325,1462,501,"319110.22,2902748.82,214"
2.40370085,146.3099325,1462,734,"319410.22,2902748.82,210"
2.40370085,146.3099325,1462,722,"319410.22,2903048.82,216"
8.956685895,315,1463,735,"320010.22,2902748.82,214"
8.956685895,315,1463,502,"319710.22,2902748.82,195"
8.956685895,315,1463,493,"320010.22,2903048.82,195"
5.676462122,183.3664607,1464,194,"320310.22,2902448.82,198"
5.676462122,183.3664607,1464,750,"320010.22,2902448.82,197"
5.676462122,183.3664607,1464,735,"320010.22,2902748.82,214"
6.289320755,302.0053832,110,511,"320910.22,2902448.82,230"
6.289320755,302.0053832,110,194,"320310.22,2902448.82,198"
6.289320755,302.0053832,110,737,"320610.22,2902748.82,204"
6.749485577,20.22485943,665,197,"320910.22,2902148.82,249"
6.749485577,20.22485943,665,511,"320910.22,2902448.82,230"
6.749485577,20.22485943,665,336,"321210.22,2902148.82,242"
7.731609003,172.568592,55,338,"320610.22,2901848.82,229"
7.731609003,172.568592,55,197,"320910.22,2902148.82,249"
7.731609003,172.568592,55,339,"320910.22,2901848.82,226"
11.33823423,204.3045493,382,202,"320310.22,2901848.82,209"
11.33823423,204.3045493,382,58,"320610.22,2902148.82,254"
11.33823423,204.3045493,382,335,"320310.22,2902148.82,240"
9.666666667,226.397181,677,342,"320610.22,2901548.82,209"
9.666666667,226.397181,677,338,"320610.22,2901848.82,229"
9.666666667,226.397181,677,203,"320910.22,2901548.82,230"
3.80058475,164.7448813,1542,774,"320310.22,2901548.82,212"
3.80058475,164.7448813,1542,342,"320610.22,2901548.82,209"
3.80058475,164.7448813,1542,117,"320610.22,2901248.82,198"
6.036923425,263.6598083,1049,528,"320010.22,2901548.82,194"
6.036923425,263.6598083,1049,774,"320310.22,2901548.82,212"
6.036923425,263.6598083,1049,532,"320010.22,2901248.82,192"
10.41899974,187.3523794,1040,523,"320010.22,2901848.82,205"
10.41899974,187.3523794,1040,202,"320310.22,2901848.82,209"
10.41899974,187.3523794,1040,335,"320310.22,2902148.82,240"
3.399346342,101.3099325,675,341,"319710.22,2901548.82,204"
3.399346342,101.3099325,675,528,"320010.22,2901548.82,194"
3.399346342,101.3099325,675,532,"320010.22,2901248.82,192"
7.211102551,236.3099325,1511,758,"319710.22,2902148.82,199"
7.211102551,236.3099325,1511,523,"320010.22,2901848.82,205"
7.211102551,236.3099325,1511,759,"320010.22,2902148.82,217"
4,270,1039,522,"319410.22,2901848.82,192"
4,270,1039,767,"319710.22,2901848.82,204"
4,270,1039,341,"319710.22,2901548.82,204"
6.289320755,57.99461679,1510,517,"319410.22,2902148.82,215"
6.289320755,57.99461679,1510,758,"319710.22,2902148.82,199"
6.289320755,57.99461679,1510,510,"319710.22,2902448.82,189"
9.006170724,357.8789036,1027,329,"319410.22,2902448.82,188"
9.006170724,357.8789036,1027,517,"319410.22,2902148.82,215"
9.006170724,357.8789036,1027,510,"319710.22,2902448.82,189"
7.453559925,169.6951535,997,501,"319110.22,2902748.82,214"
7.453559925,169.6951535,997,329,"319410.22,2902448.82,188"
7.453559925,169.6951535,997,734,"319410.22,2902748.82,210"
2.603416559,129.8055711,637,748,"318810.22,2902448.82,200"
2.603416559,129.8055711,637,749,"319110.22,2902448.82,194"
2.603416559,129.8055711,637,757,"319110.22,2902148.82,189"
3.666666667,90,1968,748,"318810.22,2902448.82,200"
3.666666667,90,1968,757,"319110.22,2902148.82,189"
3.666666667,90,1968,987,"318810.22,2902148.82,200"
5.676462122,40.23635831,1507,521,"318810.22,2901848.82,213"
5.676462122,40.23635831,1507,757,"319110.22,2902148.82,189"
5.676462122,40.23635831,1507,987,"318810.22,2902148.82,200"
4.447221355,12.99461679,1967,756,"318510.22,2902148.82,203"
4.447221355,12.99461679,1967,521,"318810.22,2901848.82,213"
4.447221355,12.99461679,1967,987,"318810.22,2902148.82,200"
1,90,652,756,"318510.22,2902148.82,203"
1,90,652,748,"318810.22,2902448.82,200"
1,90,652,987,"318810.22,2902148.82,200"
10.07747764,214.2157021,996,323,"318810.22,2902748.82,197"
10.07747764,214.2157021,996,501,"319110.22,2902748.82,214"
10.07747764,214.2157021,996,191,"319110.22,2903048.82,239"
2.687419249,119.7448813,1506,756,"318510.22,2902148.82,203"
2.687419249,119.7448813,1506,509,"318510.22,2902448.82,207"
2.687419249,119.7448813,1506,748,"318810.22,2902448.82,200"
4.05517502,189.4623222,1436,733,"318510.22,2902748.82,195"
4.05517502,189.4623222,1436,323,"318810.22,2902748.82,197"
4.05517502,189.4623222,1436,721,"318510.22,2903048.82,207"
7.211102551,236.3099325,1460,322,"318210.22,2902748.82,177"
7.211102551,236.3099325,1460,733,"318510.22,2902748.82,195"
7.211102551,236.3099325,1460,721,"318510.22,2903048.82,207"
9.94428926,140.440332,1434,732,"317910.22,2902748.82,196"
9.94428926,140.440332,1434,322,"318210.22,2902748.82,177"
9.94428926,140.440332,1434,720,"318210.22,2903048.82,200"
5.04424865,277.5946434,1949,977,"317610.22,2903048.82,179"
5.04424865,277.5946434,1949,732,"317910.22,2902748.82,196"
5.04424865,277.5946434,1949,978,"317910.22,2903048.82,194"
2.666666667,180,1958,981,"317310.22,2902748.82,197"
2.666666667,180,1958,982,"317610.22,2902748.82,197"
2.666666667,180,1958,746,"317610.22,2902448.82,189"
6.289320755,302.0053832,1431,731,"317010.22,2902748.82,181"
6.289320755,302.0053832,1431,492,"317310.22,2903048.82,187"
6.289320755,302.0053832,1431,981,"317310.22,2902748.82,197"
6.009252126,303.6900675,1457,970,"317610.22,2903348.82,169"
6.009252126,303.6900675,1457,977,"317610.22,2903048.82,179"
6.009252126,303.6900675,1457,710,"317910.22,2903348.82,184"
1.333333333,180,1933,698,"317610.22,2903648.82,173"
1.333333333,180,1933,969,"317310.22,2903348.82,169"
1.333333333,180,1933,970,"317610.22,2903348.82,169"
12.25651754,22.38013505,1432,719,"317010.22,2903048.82,201"
12.25651754,22.38013505,1432,709,"317010.22,2903348.82,167"
12.25651754,22.38013505,1432,492,"317310.22,2903048.82,187"
2.538591035,156.8014095,2356,698,"317610.22,2903648.82,173"
2.538591035,156.8014095,2356,1181,"317310.22,2903648.82,176"
2.538591035,156.8014095,2356,969,"317310.22,2903348.82,169"
0.333333333,90,575,689,"317610.22,2903948.82,173"
0.333333333,90,575,698,"317610.22,2903648.82,173"
0.333333333,90,575,690,"317910.22,2903948.82,172"
2.236067978,116.5650512,2352,952,"317310.22,2904248.82,182"
2.236067978,116.5650512,2352,689,"317610.22,2903948.82,173"
2.236067978,116.5650512,2352,1179,"317610.22,2904248.82,176"
7.156970185,152.2414594,1920,957,"317010.22,2903948.82,200"
7.156970185,152.2414594,1920,958,"317310.22,2903948.82,190"
7.156970185,152.2414594,1920,963,"317010.22,2903648.82,181"
5.174724899,104.9314172,899,1178,"317010.22,2904248.82,197"
5.174724899,104.9314172,899,952,"317310.22,2904248.82,182"
5.174724899,104.9314172,899,673,"317010.22,2904548.82,201"
5.497474167,255.9637565,2350,453,"316710.22,2904248.82,181"
5.497474167,255.9637565,2350,1178,"317010.22,2904248.82,197"
5.497474167,255.9637565,2350,673,"317010.22,2904548.82,201"
9.803627447,324.6887866,849,306,"316710.22,2903948.82,205"
9.803627447,324.6887866,849,453,"316710.22,2904248.82,181"
9.803627447,324.6887866,849,462,"316410.22,2903948.82,188"
6.368324392,173.990994,1412,962,"316710.22,2903648.82,183"
6.368324392,173.990994,1412,957,"317010.22,2903948.82,200"
6.368324392,173.990994,1412,963,"317010.22,2903648.82,181"
7.557189366,311.4236656,918,312,"316410.22,2903648.82,203"
7.557189366,311.4236656,918,306,"316710.22,2903948.82,205"
7.557189366,311.4236656,918,462,"316410.22,2903948.82,188"
14.24000624,290.5560452,917,474,"316110.22,2903648.82,163"
14.24000624,290.5560452,917,312,"316410.22,2903648.82,203"
14.24000624,290.5560452,917,462,"316410.22,2903948.82,188"
1.054092553,251.5650512,1388,188,"315810.22,2903348.82,159"
1.054092553,251.5650512,1388,474,"316110.22,2903648.82,163"
1.054092553,251.5650512,1388,697,"315810.22,2903648.82,160"
14.79489401,67.4794344,224,318,"315510.22,2903048.82,217"
14.79489401,67.4794344,224,490,"315810.22,2903048.82,176"
14.79489401,67.4794344,224,188,"315810.22,2903348.82,159"
15.11805396,345.9637565,1005,506,"315210.22,2902448.82,219"
15.11805396,345.9637565,1005,497,"315210.22,2902748.82,175"
15.11805396,345.9637565,1005,730,"315510.22,2902748.82,186"
19.33333333,0,939,708,"315510.22,2903348.82,159"
19.33333333,0,939,318,"315510.22,2903048.82,217"
19.33333333,0,939,188,"315810.22,2903348.82,159"
6.333333333,180,1409,473,"315510.22,2903648.82,178"
6.333333333,180,1409,708,"315510.22,2903348.82,159"
6.333333333,180,1409,188,"315810.22,2903348.82,159"
9.620579793,255.9637565,940,305,"315210.22,2903948.82,157"
9.620579793,255.9637565,940,473,"315510.22,2903648.82,178"
9.620579793,255.9637565,940,461,"315510.22,2903948.82,185"
2.828427125,135,602,460,"314910.22,2903948.82,163"
2.828427125,135,602,305,"315210.22,2903948.82,157"
2.828427125,135,602,300,"314910.22,2904248.82,169"
6.12825877,135,595,185,"314610.22,2903648.82,163"
6.12825877,135,595,460,"314910.22,2903948.82,163"
6.12825877,135,595,304,"314610.22,2903948.82,176"
11.70944538,85.10090755,624,481,"315210.22,2903348.82,158"
11.70944538,85.10090755,624,472,"314910.22,2903648.82,190"
11.70944538,85.10090755,624,696,"315210.22,2903648.82,155"
20.539934,318.2892427,971,190,"314910.22,2903048.82,163"
20.539934,318.2892427,971,481,"315210.22,2903348.82,158"
20.539934,318.2892427,971,489,"315210.22,2903048.82,204"
7.071067812,351.8698976,954,707,"314610.22,2903348.82,184"
7.071067812,351.8698976,954,315,"314910.22,2903348.82,187"
7.071067812,351.8698976,954,185,"314610.22,2903648.82,163"
12.33333333,0,1428,729,"314910.22,2902748.82,200"
12.33333333,0,1428,717,"314610.22,2903048.82,163"
12.33333333,0,1428,190,"314910.22,2903048.82,163"
11.33823423,24.30454927,986,496,"314310.22,2902748.82,208"
11.33823423,24.30454927,986,488,"314310.22,2903048.82,177"
11.33823423,24.30454927,986,717,"314610.22,2903048.82,163"
10.63014581,311.1859252,1407,480,"314310.22,2903348.82,160"
10.63014581,311.1859252,1407,707,"314610.22,2903348.82,184"
10.63014581,311.1859252,1407,185,"314610.22,2903648.82,163"
18.40893503,42.06432655,633,706,"314010.22,2903348.82,197"
18.40893503,42.06432655,633,480,"314310.22,2903348.82,160"
18.40893503,42.06432655,633,471,"314010.22,2903648.82,156"
17.13346303,52.9071627,647,496,"314310.22,2902748.82,208"
17.13346303,52.9071627,647,320,"314010.22,2902748.82,249"
17.13346303,52.9071627,647,488,"314310.22,2903048.82,177"
14.06729856,103.706961,385,496,"314310.22,2902748.82,208"
14.06729856,103.706961,385,327,"314010.22,2902448.82,239"
14.06729856,103.706961,385,320,"314010.22,2902748.82,249"
14.609738,27.1496817,970,314,"313710.22,2903348.82,217"
14.609738,27.1496817,970,716,"314010.22,2903048.82,236"
14.609738,27.1496817,970,706,"314010.22,2903348.82,197"
8.359957469,246.5014343,212,715,"313410.22,2903048.82,193"
8.359957469,246.5014343,212,975,"313710.22,2903048.82,216"
8.359957469,246.5014343,212,728,"313710.22,2902748.82,206"
3.80058475,195.2551187,934,705,"313410.22,2903348.82,214"
3.80058475,195.2551187,934,314,"313710.22,2903348.82,217"
3.80058475,195.2551187,934,694,"313410.22,2903648.82,225"
7.673909622,304.3803447,1422,714,"313110.22,2903048.82,208"
7.673909622,304.3803447,1422,705,"313410.22,2903348.82,214"
7.673909622,304.3803447,1422,479,"313110.22,2903348.82,195"
3.726779963,280.3048465,1450,495,"313410.22,2902748.82,195"
3.726779963,280.3048465,1450,715,"313410.22,2903048.82,193"
3.726779963,280.3048465,1450,728,"313710.22,2902748.82,206"
9.006170724,357.8789036,1447,727,"313110.22,2902748.82,235"
9.006170724,357.8789036,1447,714,"313110.22,2903048.82,208"
9.006170724,357.8789036,1447,726,"312810.22,2902748.82,234"
7.453559925,79.69515353,2627,1317,"313110.22,2902448.82,239"
7.453559925,79.69515353,2627,727,"313110.22,2902748.82,235"
7.453559925,79.69515353,2627,326,"312810.22,2902448.82,261"
10.9188929,328.7362683,384,114,"313410.22,2901548.82,343"
10.9188929,328.7362683,384,199,"313110.22,2901848.82,298"
10.9188929,328.7362683,384,524,"313110.22,2901548.82,326"
40.76627146,29.91920869,363,114,"313410.22,2901548.82,343"
40.76627146,29.91920869,363,200,"313410.22,2901848.82,237"
40.76627146,29.91920869,363,199,"313110.22,2901848.82,298"
36.72117161,344.197486,1030,114,"313410.22,2901548.82,343"
36.72117161,344.197486,1030,200,"313410.22,2901848.82,237"
36.72117161,344.197486,1030,518,"313710.22,2901848.82,267"
19.43650632,329.0362435,393,196,"313710.22,2902148.82,217"
19.43650632,329.0362435,393,200,"313410.22,2901848.82,237"
19.43650632,329.0362435,393,518,"313710.22,2901848.82,267"
21.54323818,81.99527114,1019,504,"313410.22,2902448.82,217"
21.54323818,81.99527114,1019,513,"313410.22,2902148.82,226"
21.54323818,81.99527114,1019,332,"313110.22,2902148.82,290"
7.363574011,354.8055711,1003,505,"313710.22,2902448.82,219"
7.363574011,354.8055711,1003,504,"313410.22,2902448.82,217"
7.363574011,354.8055711,1003,495,"313410.22,2902748.82,195"
7.453559925,243.4349488,984,327,"314010.22,2902448.82,239"
7.453559925,243.4349488,984,505,"313710.22,2902448.82,219"
7.453559925,243.4349488,984,320,"314010.22,2902748.82,249"
26.81003129,308.4373015,373,333,"314010.22,2902148.82,280"
26.81003129,308.4373015,373,196,"313710.22,2902148.82,217"
26.81003129,308.4373015,373,518,"313710.22,2901848.82,267"
20.26765348,143.6955029,1032,519,"314010.22,2901848.82,231"
20.26765348,143.6955029,1032,333,"314010.22,2902148.82,280"
20.26765348,143.6955029,1032,518,"313710.22,2901848.82,267"
13,67.38013505,692,768,"313710.22,2901548.82,282"
13,67.38013505,692,519,"314010.22,2901848.82,231"
13,67.38013505,692,518,"313710.22,2901848.82,267"
6.333333333,90,1978,776,"314010.22,2901248.82,288"
6.333333333,90,1978,525,"314310.22,2901548.82,269"
6.333333333,90,1978,992,"314010.22,2901548.82,288"
19.88857852,13.57043439,2005,1007,"313710.22,2900948.82,382"
19.88857852,13.57043439,2005,998,"313410.22,2901248.82,338"
19.88857852,13.57043439,2005,1191,"313710.22,2901248.82,324"
20.93906503,76.18497466,1529,114,"313410.22,2901548.82,343"
20.93906503,76.18497466,1529,768,"313710.22,2901548.82,282"
20.93906503,76.18497466,1529,518,"313710.22,2901848.82,267"
28.24102611,348.4248112,1543,775,"313110.22,2901248.82,409"
28.24102611,348.4248112,1543,114,"313410.22,2901548.82,343"
28.24102611,348.4248112,1543,524,"313110.22,2901548.82,326"
30.88509169,173.1817854,1063,790,"313410.22,2900648.82,335"
30.88509169,173.1817854,1063,535,"313110.22,2900948.82,438"
30.88509169,173.1817854,1063,1015,"313110.22,2900648.82,346"
35.94131018,28.22877618,2008,1007,"313710.22,2900948.82,382"
35.94131018,28.22877618,2008,1006,"313410.22,2900948.82,433"
35.94131018,28.22877618,2008,998,"313410.22,2901248.82,338"
21.39833846,175.5328409,2407,1206,"313410.22,2900348.82,319"
21.39833846,175.5328409,2407,1198,"313710.22,2900648.82,378"
21.39833846,175.5328409,2407,1207,"313710.22,2900348.82,314"
7.608474807,151.1892063,2023,1025,"313110.22,2900348.82,326"
7.608474807,151.1892063,2023,790,"313410.22,2900648.82,335"
7.608474807,151.1892063,2023,1015,"313110.22,2900648.82,346"
12.33333333,90,2043,1212,"313110.22,2900048.82,326"
12.33333333,90,2043,1025,"313110.22,2900348.82,326"
12.33333333,90,2043,1035,"312810.22,2900048.82,363"
14.31782106,102.0947571,2084,1045,"313410.22,2899748.82,275"
14.31782106,102.0947571,2084,1212,"313110.22,2900048.82,326"
14.31782106,102.0947571,2084,1044,"313110.22,2899748.82,317"
13.27487183,218.8844964,2575,1213,"313710.22,2900048.82,313"
13.27487183,218.8844964,2575,1291,"313410.22,2900048.82,288"
13.27487183,218.8844964,2575,1206,"313410.22,2900348.82,319"
22.81568661,64.93253656,2449,1056,"313710.22,2899448.82,242"
22.81568661,64.93253656,2449,1045,"313410.22,2899748.82,275"
22.81568661,64.93253656,2449,1228,"313410.22,2899448.82,304"
18.19645875,171.573031,2046,811,"314010.22,2899748.82,251"
18.19645875,171.573031,2046,1218,"313710.22,2899748.82,259"
18.19645875,171.573031,2046,1213,"313710.22,2900048.82,313"
4.447221355,12.99461679,2469,1238,"313710.22,2899148.82,255"
4.447221355,12.99461679,2469,1056,"313710.22,2899448.82,242"
4.447221355,12.99461679,2469,1064,"313410.22,2899148.82,258"
9.195409483,136.4688007,1653,1065,"314310.22,2899148.82,231"
9.195409483,136.4688007,1653,1074,"314010.22,2898848.82,230"
9.195409483,136.4688007,1653,1239,"314010.22,2899148.82,250"
4.346134937,32.47119229,2481,566,"313410.22,2898848.82,273"
4.346134937,32.47119229,2481,1244,"313710.22,2898848.82,266"
4.346134937,32.47119229,2481,1238,"313710.22,2899148.82,255"
17.86679104,126.6561084,415,1081,"313410.22,2898548.82,241"
17.86679104,126.6561084,415,566,"313410.22,2898848.82,273"
17.86679104,126.6561084,415,1080,"313110.22,2898548.82,284"
15.07389207,108.0342856,2156,848,"313410.22,2898248.82,227"
15.07389207,108.0342856,2156,1081,"313410.22,2898548.82,241"
15.07389207,108.0342856,2156,1080,"313110.22,2898548.82,284"
29.3219675,319.6106493,1689,577,"313410.22,2897948.82,294"
29.3219675,319.6106493,1689,848,"313410.22,2898248.82,227"
29.3219675,319.6106493,1689,855,"313110.22,2897948.82,237"
22.8035085,127.8749837,2221,1104,"313710.22,2897948.82,240"
22.8035085,127.8749837,2221,577,"313410.22,2897948.82,294"
22.8035085,127.8749837,2221,1114,"313410.22,2897648.82,252"
16.18298146,237.6193223,2157,849,"314010.22,2898248.82,279"
16.18298146,237.6193223,2157,1093,"313710.22,2898248.82,238"
16.18298146,237.6193223,2157,1082,"313710.22,2898548.82,264"
15.73389829,36.38435182,2509,1105,"314010.22,2897948.82,212"
15.73389829,36.38435182,2509,1104,"313710.22,2897948.82,240"
15.73389829,36.38435182,2509,1258,"313710.22,2897648.82,278"
18.8001182,232.9269267,2204,856,"314310.22,2897948.82,257"
18.8001182,232.9269267,2204,1105,"314010.22,2897948.82,212"
18.8001182,232.9269267,2204,1115,"314310.22,2897648.82,223"
21.33593734,89.10482629,2205,574,"314610.22,2898248.82,192"
21.33593734,89.10482629,2205,856,"314310.22,2897948.82,257"
21.33593734,89.10482629,2205,1106,"314610.22,2897948.82,193"
16.99673171,48.17983012,2182,1084,"314310.22,2898548.82,207"
16.99673171,48.17983012,2182,1094,"314310.22,2898248.82,241"
16.99673171,48.17983012,2182,849,"314010.22,2898248.82,279"
6.342099197,356.9872125,2165,831,"314910.22,2898848.82,233"
6.342099197,356.9872125,2165,1086,"314910.22,2898548.82,252"
6.342099197,356.9872125,2165,1085,"314610.22,2898548.82,251"
16.00347185,271.1934894,1708,857,"314910.22,2897948.82,241"
16.00347185,271.1934894,1708,574,"314610.22,2898248.82,192"
16.00347185,271.1934894,1708,1106,"314610.22,2897948.82,193"
16.46545205,201.3706223,1693,850,"315210.22,2898248.82,224"
16.46545205,201.3706223,1693,1095,"314910.22,2898248.82,206"
16.46545205,201.3706223,1693,1086,"314910.22,2898548.82,252"
6.863753427,150.9453959,2166,838,"315210.22,2898548.82,242"
6.863753427,150.9453959,2166,850,"315210.22,2898248.82,224"
6.863753427,150.9453959,2166,1086,"314910.22,2898548.82,252"
12.1151879,187.9071627,2208,1260,"314910.22,2897648.82,205"
12.1151879,187.9071627,2208,857,"314910.22,2897948.82,241"
12.1151879,187.9071627,2208,1116,"314610.22,2897648.82,200"
10.13793755,189.4623222,2514,1125,"314910.22,2897348.82,175"
10.13793755,189.4623222,2514,1260,"314910.22,2897648.82,205"
10.13793755,189.4623222,2514,1116,"314610.22,2897648.82,200"
7,270,2611,1305,"315210.22,2897348.82,196"
7,270,2611,1125,"314910.22,2897348.82,175"
7,270,2611,1309,"314910.22,2897048.82,175"
6.936217349,144.782407,2613,1306,"315510.22,2897348.82,184"
6.936217349,144.782407,2613,1305,"315210.22,2897348.82,196"
6.936217349,144.782407,2613,1310,"315210.22,2897048.82,179"
3.073181486,77.47119229,2602,1262,"315810.22,2897648.82,173"
3.073181486,77.47119229,2602,1306,"315510.22,2897348.82,184"
3.073181486,77.47119229,2602,1307,"315810.22,2897348.82,175"
5.077182071,113.1985905,2601,1254,"315510.22,2897948.82,214"
5.077182071,113.1985905,2601,1304,"315510.22,2897648.82,208"
5.077182071,113.1985905,2601,1261,"315210.22,2897648.82,222"
7.280109889,344.0546041,2501,1096,"315510.22,2898248.82,193"
7.280109889,344.0546041,2501,1254,"315510.22,2897948.82,214"
7.280109889,344.0546041,2501,1107,"315210.22,2897948.82,208"
2.426703296,74.0546041,2498,1087,"315810.22,2898548.82,184"
2.426703296,74.0546041,2498,1252,"315810.22,2898248.82,186"
2.426703296,74.0546041,2498,1096,"315510.22,2898248.82,193"
0.942809042,45,1183,1087,"315810.22,2898548.82,184"
0.942809042,45,1183,851,"316110.22,2898248.82,184"
0.942809042,45,1183,1252,"315810.22,2898248.82,186"
4.346134937,265.6012946,2518,1117,"316110.22,2897648.82,186"
4.346134937,265.6012946,2518,1108,"315810.22,2897948.82,174"
4.346134937,265.6012946,2518,1262,"315810.22,2897648.82,173"
10.84230398,135,2230,1118,"316410.22,2897648.82,163"
10.84230398,135,2230,1117,"316110.22,2897648.82,186"
10.84230398,135,2230,869,"316110.22,2897348.82,163"
5.656854249,225,2519,858,"316710.22,2897948.82,187"
5.656854249,225,2519,1118,"316410.22,2897648.82,163"
5.656854249,225,2519,1263,"316710.22,2897648.82,175"
3.073181486,139.3987054,2228,1097,"316410.22,2898248.82,176"
3.073181486,139.3987054,2228,1256,"316410.22,2897948.82,169"
3.073181486,139.3987054,2228,1255,"316110.22,2897948.82,175"
4.533823503,162.897271,1671,840,"316710.22,2898548.82,185"
4.533823503,162.897271,1671,1098,"316710.22,2898248.82,172"
4.533823503,162.897271,1671,1097,"316410.22,2898248.82,176"
12.49444321,136.0809242,1144,859,"317010.22,2897948.82,161"
12.49444321,136.0809242,1144,575,"317010.22,2898248.82,188"
12.49444321,136.0809242,1144,858,"316710.22,2897948.82,187"
8.692269874,94.39870536,1173,1119,"317010.22,2897648.82,159"
8.692269874,94.39870536,1173,859,"317010.22,2897948.82,161"
8.692269874,94.39870536,1173,858,"316710.22,2897948.82,187"
3.80058475,285.2551187,2521,870,"317310.22,2897348.82,173"
3.80058475,285.2551187,2521,1264,"317310.22,2897648.82,170"
3.80058475,285.2551187,2521,1119,"317010.22,2897648.82,159"
3.333333333,0,1734,871,"317610.22,2897348.82,173"
3.333333333,0,1734,870,"317310.22,2897348.82,173"
3.333333333,0,1734,590,"317310.22,2897048.82,183"
10.81665383,213.6900675,1736,585,"317910.22,2897348.82,191"
10.81665383,213.6900675,1736,871,"317610.22,2897348.82,173"
10.81665383,213.6900675,1736,877,"317910.22,2897048.82,164"
7.453559925,79.69515353,1737,1121,"317910.22,2897648.82,187"
7.453559925,79.69515353,1737,585,"317910.22,2897348.82,191"
7.453559925,79.69515353,1737,872,"318210.22,2897348.82,169"
3.605551275,326.3099325,2236,860,"317910.22,2897948.82,178"
3.605551275,326.3099325,2236,1121,"317910.22,2897648.82,187"
3.605551275,326.3099325,2236,1111,"318210.22,2897948.82,184"
4.01386486,265.2363583,2212,1110,"317610.22,2897948.82,176"
4.01386486,265.2363583,2212,1120,"317610.22,2897648.82,175"
4.01386486,265.2363583,2212,1109,"317310.22,2897948.82,164"
5.426273532,312.5104471,2213,1099,"317610.22,2898248.82,165"
5.426273532,312.5104471,2213,1110,"317610.22,2897948.82,176"
5.426273532,312.5104471,2213,1109,"317310.22,2897948.82,164"
2.828427125,225,1713,1100,"317910.22,2898248.82,184"
2.828427125,225,1713,860,"317910.22,2897948.82,178"
2.828427125,225,1713,1111,"318210.22,2897948.82,184"
4.533823503,143.9726266,2195,843,"317910.22,2898548.82,195"
4.533823503,143.9726266,2195,1100,"317910.22,2898248.82,184"
4.533823503,143.9726266,2195,1301,"318210.22,2898548.82,187"
8.432740427,198.4349488,2191,842,"317610.22,2898548.82,189"
8.432740427,198.4349488,2191,1099,"317610.22,2898248.82,165"
8.432740427,198.4349488,2191,369,"317310.22,2898248.82,157"
7.490735018,20.85445804,1662,368,"317610.22,2898848.82,168"
7.490735018,20.85445804,1662,842,"317610.22,2898548.82,189"
7.490735018,20.85445804,1662,834,"317310.22,2898848.82,176"
4.01386486,41.63353934,2595,1077,"318210.22,2898848.82,178"
4.01386486,41.63353934,2595,843,"317910.22,2898548.82,195"
4.01386486,41.63353934,2595,1301,"318210.22,2898548.82,187"
1.795054936,291.8014095,1697,1068,"318210.22,2899148.82,176"
1.795054936,291.8014095,1697,1077,"318210.22,2898848.82,178"
1.795054936,291.8014095,1697,1069,"318510.22,2899148.82,181"
6.666666667,216.8698976,2581,1294,"317910.22,2899448.82,180"
6.666666667,216.8698976,2581,1068,"318210.22,2899148.82,176"
6.666666667,216.8698976,2581,1233,"318210.22,2899448.82,192"
4.123105626,255.9637565,2437,1223,"317910.22,2899748.82,183"
4.123105626,255.9637565,2437,1294,"317910.22,2899448.82,180"
4.123105626,255.9637565,2437,1233,"318210.22,2899448.82,192"
2.134374746,308.6598083,2439,1049,"318210.22,2899748.82,188"
2.134374746,308.6598083,2439,1223,"317910.22,2899748.82,183"
2.134374746,308.6598083,2439,1233,"318210.22,2899448.82,192"
1.699673171,101.3099325,2457,1242,"317610.22,2899148.82,183"
1.699673171,101.3099325,2457,1296,"317910.22,2899148.82,178"
1.699673171,101.3099325,2457,1245,"317910.22,2898848.82,177"
5.517648452,205.0168935,2478,1067,"317310.22,2899148.82,176"
5.517648452,205.0168935,2478,1242,"317610.22,2899148.82,183"
5.517648452,205.0168935,2478,368,"317610.22,2898848.82,168"
5.04424865,97.59464337,2113,1059,"317010.22,2899448.82,193"
5.04424865,97.59464337,2113,1060,"317310.22,2899448.82,178"
